year,quarter,gouvernorat,gender,education,metric,unit,value,source,is_post_revolution,is_covid_period,is_recent,gender_encoded,education_encoded,is_national,metric_encoded,is_augmented,quarter_num,value_normalized
2015,,Monastir,male,all,count_thousands,count,8.1,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0083
2015,,Monastir,female,all,count_thousands,count,5.7,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0052
2016,,Monastir,male,all,count_thousands,count,8.5,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0088
2016,,Monastir,female,all,count_thousands,count,6.2,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0059
2007,,Gab�s,male,all,count_thousands,count,9.3,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0098
2007,,Gab�s,female,all,count_thousands,count,6.5,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0063
2008,,Gab�s,male,all,count_thousands,count,10.5,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0114
2008,,Gab�s,female,all,count_thousands,count,6.1,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0058
2009,,Gab�s,male,all,count_thousands,count,11.4,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0125
2009,,Gab�s,female,all,count_thousands,count,7.8,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0079
2010,,Gab�s,male,all,count_thousands,count,12.4,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0138
2010,,Gab�s,female,all,count_thousands,count,8.1,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0083
2012,,Gab�s,male,all,count_thousands,count,16.9,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0196
2012,,Gab�s,female,all,count_thousands,count,11.2,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0123
2013,,Gab�s,male,all,count_thousands,count,15.6,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0179
2013,,Gab�s,female,all,count_thousands,count,10.4,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0113
2014,,Gab�s,male,all,count_thousands,count,13.4,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0151
2014,,Gab�s,female,all,count_thousands,count,8.8,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0092
2015,,Gab�s,male,all,count_thousands,count,17.5,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0203
2015,,Gab�s,female,all,count_thousands,count,11.7,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0129
2016,,Gab�s,male,all,count_thousands,count,18.0,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.021
2016,,Gab�s,female,all,count_thousands,count,11.7,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0129
2007,,Gafsa,male,all,count_thousands,count,8.8,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0092
2007,,Gafsa,female,all,count_thousands,count,6.8,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0066
2008,,Gafsa,male,all,count_thousands,count,12.6,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0141
2008,,Gafsa,female,all,count_thousands,count,8.7,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0091
2009,,Gafsa,male,all,count_thousands,count,12.8,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0143
2009,,Gafsa,female,all,count_thousands,count,9.4,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.01
2010,,Gafsa,male,all,count_thousands,count,16.3,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0188
2010,,Gafsa,female,all,count_thousands,count,13.7,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0155
2012,,Gafsa,male,all,count_thousands,count,19.2,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0225
2012,,Gafsa,female,all,count_thousands,count,12.7,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0142
2013,,Gafsa,male,all,count_thousands,count,16.0,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0184
2013,,Gafsa,female,all,count_thousands,count,11.1,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0121
2014,,Gafsa,male,all,count_thousands,count,17.6,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0205
2014,,Gafsa,female,all,count_thousands,count,12.0,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0133
2015,,Gafsa,male,all,count_thousands,count,18.2,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0212
2015,,Gafsa,female,all,count_thousands,count,12.2,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0136
2016,,Gafsa,male,all,count_thousands,count,18.3,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0214
2016,,Gafsa,female,all,count_thousands,count,12.5,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0139
2007,,Kef,male,all,count_thousands,count,8.3,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0086
2007,,Kef,female,all,count_thousands,count,5.9,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0055
2008,,Kef,male,all,count_thousands,count,6.7,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0065
2008,,Kef,female,all,count_thousands,count,3.9,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0029
2009,,Kef,male,all,count_thousands,count,7.3,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0073
2009,,Kef,female,all,count_thousands,count,4.9,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0042
2010,,Kef,male,all,count_thousands,count,7.7,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0078
2010,,Kef,female,all,count_thousands,count,5.2,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0046
2012,,Kef,male,all,count_thousands,count,8.1,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0083
2012,,Kef,female,all,count_thousands,count,5.5,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.005
2013,,Kef,male,all,count_thousands,count,6.3,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.006
2013,,Kef,female,all,count_thousands,count,4.5,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0037
2014,,Kef,male,all,count_thousands,count,9.2,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0097
2014,,Kef,female,all,count_thousands,count,6.1,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0058
2015,,Kef,male,all,count_thousands,count,5.2,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0046
2015,,Kef,female,all,count_thousands,count,3.8,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0028
2016,,Kef,male,all,count_thousands,count,6.2,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0059
2016,,Kef,female,all,count_thousands,count,4.1,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0032
2007,,B�ja,male,all,count_thousands,count,8.0,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0082
2007,,B�ja,female,all,count_thousands,count,5.4,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0049
2008,,B�ja,male,all,count_thousands,count,11.0,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.012
2008,,B�ja,female,all,count_thousands,count,7.8,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0079
2009,,B�ja,male,all,count_thousands,count,10.4,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0113
2009,,B�ja,female,all,count_thousands,count,7.1,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.007
2010,,B�ja,male,all,count_thousands,count,7.5,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0075
2010,,B�ja,female,all,count_thousands,count,5.0,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0043
2012,,B�ja,male,all,count_thousands,count,13.3,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.015
2012,,B�ja,female,all,count_thousands,count,9.3,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0098
2013,,B�ja,male,all,count_thousands,count,13.7,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0155
2013,,B�ja,female,all,count_thousands,count,9.0,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0095
2014,,B�ja,male,all,count_thousands,count,10.6,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0115
2014,,B�ja,female,all,count_thousands,count,7.1,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.007
2015,,B�ja,male,all,count_thousands,count,11.0,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.012
2015,,B�ja,female,all,count_thousands,count,7.7,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0078
2016,,B�ja,male,all,count_thousands,count,12.1,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0134
2016,,B�ja,female,all,count_thousands,count,8.4,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0087
2007,,Siliana,male,all,count_thousands,count,6.0,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0056
2007,,Siliana,female,all,count_thousands,count,4.5,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0037
2008,,Siliana,male,all,count_thousands,count,6.5,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0063
2008,,Siliana,female,all,count_thousands,count,4.3,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0035
2009,,Siliana,male,all,count_thousands,count,8.5,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0088
2009,,Siliana,female,all,count_thousands,count,5.9,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0055
2010,,Siliana,male,all,count_thousands,count,7.2,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0072
2010,,Siliana,female,all,count_thousands,count,5.1,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0045
2012,,Siliana,male,all,count_thousands,count,6.9,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0068
2012,,Siliana,female,all,count_thousands,count,4.7,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.004
2013,,Siliana,male,all,count_thousands,count,9.8,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0105
2013,,Siliana,female,all,count_thousands,count,6.4,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0061
2014,,Siliana,male,all,count_thousands,count,7.1,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.007
2014,,Siliana,female,all,count_thousands,count,4.5,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0037
2015,,Siliana,male,all,count_thousands,count,7.9,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0081
2015,,Siliana,female,all,count_thousands,count,5.0,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0043
2016,,Siliana,male,all,count_thousands,count,7.8,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0079
2016,,Siliana,female,all,count_thousands,count,5.3,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0047
2007,,Sidi Bouzid,male,all,count_thousands,count,6.3,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.006
2007,,Sidi Bouzid,female,all,count_thousands,count,3.8,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0028
2008,,Sidi Bouzid,male,all,count_thousands,count,4.2,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0033
2008,,Sidi Bouzid,female,all,count_thousands,count,3.3,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0022
2009,,Sidi Bouzid,male,all,count_thousands,count,8.9,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0093
2009,,Sidi Bouzid,female,all,count_thousands,count,6.0,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0056
2010,,Sidi Bouzid,male,all,count_thousands,count,13.2,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0148
2010,,Sidi Bouzid,female,all,count_thousands,count,8.7,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0091
2012,,Sidi Bouzid,male,all,count_thousands,count,24.0,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0286
2012,,Sidi Bouzid,female,all,count_thousands,count,15.2,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0174
2013,,Sidi Bouzid,male,all,count_thousands,count,18.8,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.022
2013,,Sidi Bouzid,female,all,count_thousands,count,12.8,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0143
2014,,Sidi Bouzid,male,all,count_thousands,count,15.5,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0178
2014,,Sidi Bouzid,female,all,count_thousands,count,11.2,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0123
2015,,Sidi Bouzid,male,all,count_thousands,count,11.5,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0127
2015,,Sidi Bouzid,female,all,count_thousands,count,7.5,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0075
2016,,Sidi Bouzid,male,all,count_thousands,count,10.7,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0116
2016,,Sidi Bouzid,female,all,count_thousands,count,6.8,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0066
2007,,Tozeur,male,all,count_thousands,count,4.6,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0038
2007,,Tozeur,female,all,count_thousands,count,3.2,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.002
2008,,Tozeur,male,all,count_thousands,count,5.2,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0046
2008,,Tozeur,female,all,count_thousands,count,3.7,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0027
2009,,Tozeur,male,all,count_thousands,count,4.0,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0031
2009,,Tozeur,female,all,count_thousands,count,3.0,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0018
2010,,Tozeur,male,all,count_thousands,count,3.6,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0026
2010,,Tozeur,female,all,count_thousands,count,2.4,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.001
2012,,Tozeur,male,all,count_thousands,count,6.5,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0063
2012,,Tozeur,female,all,count_thousands,count,4.5,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0037
2013,,Tozeur,male,all,count_thousands,count,5.5,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.005
2013,,Tozeur,female,all,count_thousands,count,3.5,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0024
2014,,Tozeur,male,all,count_thousands,count,3.5,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0024
2014,,Tozeur,female,all,count_thousands,count,2.4,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.001
2015,,Tozeur,male,all,count_thousands,count,4.5,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0037
2015,,Tozeur,female,all,count_thousands,count,3.1,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0019
2016,,Tozeur,male,all,count_thousands,count,4.7,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.004
2016,,Tozeur,female,all,count_thousands,count,3.4,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0023
2007,,K�bili,male,all,count_thousands,count,3.6,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0026
2007,,K�bili,female,all,count_thousands,count,2.4,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.001
2008,,K�bili,male,all,count_thousands,count,3.1,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0019
2008,,K�bili,female,all,count_thousands,count,2.0,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0005
2009,,K�bili,male,all,count_thousands,count,4.2,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0033
2009,,K�bili,female,all,count_thousands,count,2.8,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0015
2010,,K�bili,male,all,count_thousands,count,4.8,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0041
2010,,K�bili,female,all,count_thousands,count,3.2,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.002
2012,,K�bili,male,all,count_thousands,count,5.9,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0055
2012,,K�bili,female,all,count_thousands,count,4.4,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0036
2013,,K�bili,male,all,count_thousands,count,6.9,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0068
2013,,K�bili,female,all,count_thousands,count,4.6,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0038
2014,,K�bili,male,all,count_thousands,count,6.8,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0066
2014,,K�bili,female,all,count_thousands,count,4.7,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.004
2015,,K�bili,male,all,count_thousands,count,7.2,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0072
2015,,K�bili,female,all,count_thousands,count,4.9,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0042
2016,,K�bili,male,all,count_thousands,count,8.1,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0083
2016,,K�bili,female,all,count_thousands,count,5.6,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0051
2007,,Tataouine,male,all,count_thousands,count,3.0,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0018
2007,,Tataouine,female,all,count_thousands,count,2.1,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0006
2008,,Tataouine,male,all,count_thousands,count,4.1,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0032
2008,,Tataouine,female,all,count_thousands,count,2.8,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0015
2009,,Tataouine,male,all,count_thousands,count,6.0,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0056
2009,,Tataouine,female,all,count_thousands,count,4.1,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0032
2010,,Tataouine,male,all,count_thousands,count,5.0,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0043
2010,,Tataouine,female,all,count_thousands,count,3.3,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0022
2012,,Tataouine,male,all,count_thousands,count,12.8,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0143
2012,,Tataouine,female,all,count_thousands,count,8.5,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0088
2013,,Tataouine,male,all,count_thousands,count,9.3,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0098
2013,,Tataouine,female,all,count_thousands,count,6.4,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0061
2014,,Tataouine,male,all,count_thousands,count,6.4,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0061
2014,,Tataouine,female,all,count_thousands,count,4.7,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.004
2015,,Tataouine,male,all,count_thousands,count,8.4,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0087
2015,,Tataouine,female,all,count_thousands,count,5.7,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0052
2016,,Tataouine,male,all,count_thousands,count,9.1,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0096
2016,,Tataouine,female,all,count_thousands,count,5.8,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0054
2007,,Zaghouan,male,all,count_thousands,count,3.1,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0019
2007,,Zaghouan,female,all,count_thousands,count,2.0,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0005
2008,,Zaghouan,male,all,count_thousands,count,2.4,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.001
2008,,Zaghouan,female,all,count_thousands,count,1.6,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0
2009,,Zaghouan,male,all,count_thousands,count,3.3,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.0022
2009,,Zaghouan,female,all,count_thousands,count,2.5,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0012
2010,,Zaghouan,male,all,count_thousands,count,2.4,regional_gender_synthetic,0,0,0,1,0,0,0,1,0,0.001
2010,,Zaghouan,female,all,count_thousands,count,1.6,regional_gender_synthetic,0,0,0,2,0,0,0,1,0,0.0
2012,,Zaghouan,male,all,count_thousands,count,3.4,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0023
2012,,Zaghouan,female,all,count_thousands,count,2.5,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0012
2013,,Zaghouan,male,all,count_thousands,count,2.8,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0015
2013,,Zaghouan,female,all,count_thousands,count,2.2,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0008
2014,,Zaghouan,male,all,count_thousands,count,6.3,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.006
2014,,Zaghouan,female,all,count_thousands,count,4.6,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0038
2015,,Zaghouan,male,all,count_thousands,count,4.7,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.004
2015,,Zaghouan,female,all,count_thousands,count,3.3,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0022
2016,,Zaghouan,male,all,count_thousands,count,4.1,regional_gender_synthetic,1,0,0,1,0,0,0,1,0,0.0032
2016,,Zaghouan,female,all,count_thousands,count,2.8,regional_gender_synthetic,1,0,0,2,0,0,0,1,0,0.0015
2007,première-trimestre 2007,Tunis,total,all,count_thousands,count,44.9,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,1,0.0554
2007,deuxième-trimestre 2007,Tunis,total,all,count_thousands,count,43.6,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,2,0.0537
2007,troisième-trimestre 2007,Tunis,total,all,count_thousands,count,43.6,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,3,0.0537
2007,quatrième-trimestre 2007,Tunis,total,all,count_thousands,count,43.2,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,4,0.0532
2008,première-trimestre 2008,Tunis,total,all,count_thousands,count,48.9,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,1,0.0605
2008,deuxième-trimestre 2008,Tunis,total,all,count_thousands,count,47.6,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,2,0.0588
2008,troisième-trimestre 2008,Tunis,total,all,count_thousands,count,46.3,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,3,0.0571
2008,quatrième-trimestre 2008,Tunis,total,all,count_thousands,count,47.2,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,4,0.0583
2009,première-trimestre 2009,Tunis,total,all,count_thousands,count,41.6,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,1,0.0511
2009,deuxième-trimestre 2009,Tunis,total,all,count_thousands,count,40.3,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,2,0.0495
2009,troisième-trimestre 2009,Tunis,total,all,count_thousands,count,39.4,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,3,0.0483
2009,quatrième-trimestre 2009,Tunis,total,all,count_thousands,count,39.3,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,4,0.0482
2010,première-trimestre 2010,Tunis,total,all,count_thousands,count,54.1,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,1,0.0671
2010,deuxième-trimestre 2010,Tunis,total,all,count_thousands,count,53.2,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,2,0.066
2010,troisième-trimestre 2010,Tunis,total,all,count_thousands,count,51.7,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,3,0.0641
2010,quatrième-trimestre 2010,Tunis,total,all,count_thousands,count,52.7,regional_quarterly_synthetic,0,0,0,0,0,0,0,1,4,0.0653
2012,première-trimestre 2012,Tunis,total,all,count_thousands,count,84.1,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,1,0.1055
2012,deuxième-trimestre 2012,Tunis,total,all,count_thousands,count,82.5,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,2,0.1034
2012,troisième-trimestre 2012,Tunis,total,all,count_thousands,count,81.1,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,3,0.1016
2012,quatrième-trimestre 2012,Tunis,total,all,count_thousands,count,80.8,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,4,0.1013
2013,première-trimestre 2013,Tunis,total,all,count_thousands,count,74.9,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,1,0.0937
2013,deuxième-trimestre 2013,Tunis,total,all,count_thousands,count,73.3,regional_quarterly_synthetic,1,0,0,0,0,0,0,1,2,0.0917
